ts,day,hour,sampled_at,window_start,window_end,getoond,bekeken,bewaard,ctr,save_rate,source
2026-08-27T19:00:00+02:00,2026-08-27,19:00,2026-08-27T18:50:05+02:00,2026-08-27T17:50:04+02:00,2026-08-27T18:50:05+02:00,19092,1781,34,0.093285,0.01909,auto Playwright Chrome
2026-08-27T20:00:00+02:00,2026-08-27,20:00,2026-08-27T19:50:01+02:00,2026-08-27T18:50:05+02:00,2026-08-27T19:50:01+02:00,19119,1782,34,0.093206,0.01908,auto Playwright Chrome
2026-08-27T21:00:00+02:00,2026-08-27,21:00,2026-08-27T20:50:03+02:00,2026-08-27T19:50:01+02:00,2026-08-27T20:50:03+02:00,19161,1782,34,0.093001,0.01908,auto Playwright Chrome
2026-08-27T22:00:00+02:00,2026-08-27,22:00,2026-08-27T21:50:03+02:00,2026-08-27T20:50:03+02:00,2026-08-27T21:50:03+02:00,19184,1784,34,0.092994,0.019058,auto Playwright Chrome
2026-08-27T23:00:00+02:00,2026-08-27,23:00,2026-08-27T22:50:04+02:00,2026-08-27T21:50:03+02:00,2026-08-27T22:50:04+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T00:00:00+02:00,2026-08-28,00:00,2026-08-27T23:50:05+02:00,2026-08-27T22:50:04+02:00,2026-08-27T23:50:05+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T01:00:00+02:00,2026-08-28,01:00,2026-08-28T00:50:05+02:00,2026-08-27T23:50:05+02:00,2026-08-28T00:50:05+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T02:00:00+02:00,2026-08-28,02:00,2026-08-28T01:50:03+02:00,2026-08-28T00:50:05+02:00,2026-08-28T01:50:03+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T03:00:00+02:00,2026-08-28,03:00,2026-08-28T02:50:03+02:00,2026-08-28T01:50:03+02:00,2026-08-28T02:50:03+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T04:00:00+02:00,2026-08-28,04:00,2026-08-28T03:50:04+02:00,2026-08-28T02:50:03+02:00,2026-08-28T03:50:04+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T05:00:00+02:00,2026-08-28,05:00,2026-08-28T04:50:05+02:00,2026-08-28T03:50:04+02:00,2026-08-28T04:50:05+02:00,19232,1788,34,0.09297,0.019016,auto Playwright Chrome
2026-08-28T06:00:00+02:00,2026-08-28,06:00,2026-08-28T05:50:04+02:00,2026-08-28T04:50:05+02:00,2026-08-28T05:50:04+02:00,19396,1797,34,0.092648,0.01892,auto Playwright Chrome
2026-08-28T07:00:00+02:00,2026-08-28,07:00,2026-08-28T06:50:03+02:00,2026-08-28T05:50:04+02:00,2026-08-28T06:50:03+02:00,19385,1796,34,0.092649,0.018931,auto Playwright Chrome
2026-08-28T08:00:00+02:00,2026-08-28,08:00,2026-08-28T07:50:03+02:00,2026-08-28T06:50:03+02:00,2026-08-28T07:50:03+02:00,19393,1797,34,0.092662,0.01892,auto Playwright Chrome
2026-08-28T09:00:00+02:00,2026-08-28,09:00,2026-08-28T08:50:01+02:00,2026-08-28T07:50:03+02:00,2026-08-28T08:50:01+02:00,19404,1798,34,0.092661,0.01891,auto Playwright Chrome
2026-08-28T10:00:00+02:00,2026-08-28,10:00,2026-08-28T09:50:02+02:00,2026-08-28T08:50:01+02:00,2026-08-28T09:50:02+02:00,19427,1798,34,0.092552,0.01891,auto Playwright Chrome
2026-08-28T11:00:00+02:00,2026-08-28,11:00,2026-08-28T10:50:04+02:00,2026-08-28T09:50:02+02:00,2026-08-28T10:50:04+02:00,19455,1800,34,0.092521,0.018889,auto Playwright Chrome
2026-08-28T12:00:00+02:00,2026-08-28,12:00,2026-08-28T11:50:04+02:00,2026-08-28T10:50:04+02:00,2026-08-28T11:50:04+02:00,19488,1801,34,0.092416,0.018878,auto Playwright Chrome
2026-08-28T13:00:00+02:00,2026-08-28,13:00,2026-08-28T12:50:03+02:00,2026-08-28T11:50:04+02:00,2026-08-28T12:50:03+02:00,19522,1803,34,0.092357,0.018857,auto Playwright Chrome
2026-08-28T14:00:00+02:00,2026-08-28,14:00,2026-08-28T13:50:01+02:00,2026-08-28T12:50:03+02:00,2026-08-28T13:50:01+02:00,19561,1804,34,0.092224,0.018847,auto Playwright Chrome
2026-08-28T15:00:00+02:00,2026-08-28,15:00,2026-08-28T14:50:05+02:00,2026-08-28T13:50:01+02:00,2026-08-28T14:50:05+02:00,19587,1804,34,0.092102,0.018847,auto Playwright Chrome
2026-08-28T16:00:00+02:00,2026-08-28,16:00,2026-08-28T15:50:04+02:00,2026-08-28T14:50:05+02:00,2026-08-28T15:50:04+02:00,19611,1804,34,0.091989,0.018847,auto Playwright Chrome
2026-08-28T17:00:00+02:00,2026-08-28,17:00,2026-08-28T16:50:04+02:00,2026-08-28T15:50:04+02:00,2026-08-28T16:50:04+02:00,19656,1807,34,0.091931,0.018816,auto Playwright Chrome
2026-08-28T18:00:00+02:00,2026-08-28,18:00,2026-08-28T17:50:03+02:00,2026-08-28T16:50:04+02:00,2026-08-28T17:50:03+02:00,19698,1809,34,0.091837,0.018795,auto Playwright Chrome
2026-08-28T19:00:00+02:00,2026-08-28,19:00,2026-08-28T18:50:05+02:00,2026-08-28T17:50:03+02:00,2026-08-28T18:50:05+02:00,19749,1811,34,0.091701,0.018774,auto Playwright Chrome
2026-08-28T20:00:00+02:00,2026-08-28,20:00,2026-08-28T19:50:02+02:00,2026-08-28T18:50:05+02:00,2026-08-28T19:50:02+02:00,19788,1815,34,0.091722,0.018733,auto Playwright Chrome
2026-08-28T21:00:00+02:00,2026-08-28,21:00,2026-08-28T20:50:05+02:00,2026-08-28T19:50:02+02:00,2026-08-28T20:50:05+02:00,19828,1815,34,0.091537,0.018733,auto Playwright Chrome
2026-08-28T22:00:00+02:00,2026-08-28,22:00,2026-08-28T21:50:04+02:00,2026-08-28T20:50:05+02:00,2026-08-28T21:50:04+02:00,19867,1815,34,0.091358,0.018733,auto Playwright Chrome
2026-08-28T23:00:00+02:00,2026-08-28,23:00,2026-08-28T22:50:01+02:00,2026-08-28T21:50:04+02:00,2026-08-28T22:50:01+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T00:00:00+02:00,2026-08-29,00:00,2026-08-28T23:50:03+02:00,2026-08-28T22:50:01+02:00,2026-08-28T23:50:03+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T01:00:00+02:00,2026-08-29,01:00,2026-08-29T00:50:04+02:00,2026-08-28T23:50:03+02:00,2026-08-29T00:50:04+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T02:00:00+02:00,2026-08-29,02:00,2026-08-29T01:50:04+02:00,2026-08-29T00:50:04+02:00,2026-08-29T01:50:04+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T03:00:00+02:00,2026-08-29,03:00,2026-08-29T02:50:05+02:00,2026-08-29T01:50:04+02:00,2026-08-29T02:50:05+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T04:00:00+02:00,2026-08-29,04:00,2026-08-29T03:50:00+02:00,2026-08-29T02:50:05+02:00,2026-08-29T03:50:00+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T05:00:00+02:00,2026-08-29,05:00,2026-08-29T04:50:01+02:00,2026-08-29T03:50:00+02:00,2026-08-29T04:50:01+02:00,19912,1815,34,0.091151,0.018733,auto Playwright Chrome
2026-08-29T06:00:00+02:00,2026-08-29,06:00,2026-08-29T05:50:03+02:00,2026-08-29T04:50:01+02:00,2026-08-29T05:50:03+02:00,20029,1817,33,0.090718,0.018162,auto Playwright Chrome
2026-08-29T07:00:00+02:00,2026-08-29,07:00,2026-08-29T06:50:04+02:00,2026-08-29T05:50:03+02:00,2026-08-29T06:50:04+02:00,20020,1817,33,0.090759,0.018162,auto Playwright Chrome
2026-08-29T08:00:00+02:00,2026-08-29,08:00,2026-08-29T07:50:03+02:00,2026-08-29T06:50:04+02:00,2026-08-29T07:50:03+02:00,20027,1817,33,0.090728,0.018162,auto Playwright Chrome
2026-08-29T09:00:00+02:00,2026-08-29,09:00,2026-08-29T08:50:01+02:00,2026-08-29T07:50:03+02:00,2026-08-29T08:50:01+02:00,20043,1817,33,0.090655,0.018162,auto Playwright Chrome
2026-08-29T10:00:00+02:00,2026-08-29,10:00,2026-08-29T09:50:02+02:00,2026-08-29T08:50:01+02:00,2026-08-29T09:50:02+02:00,20075,1819,33,0.09061,0.018142,auto Playwright Chrome
2026-08-29T11:00:00+02:00,2026-08-29,11:00,2026-08-29T10:50:03+02:00,2026-08-29T09:50:02+02:00,2026-08-29T10:50:03+02:00,20108,1819,33,0.090462,0.018142,auto Playwright Chrome
2026-08-29T12:00:00+02:00,2026-08-29,12:00,2026-08-29T11:50:00+02:00,2026-08-29T10:50:03+02:00,2026-08-29T11:50:00+02:00,20136,1822,33,0.090485,0.018112,auto Playwright Chrome
2026-08-29T13:00:00+02:00,2026-08-29,13:00,2026-08-29T12:50:03+02:00,2026-08-29T11:50:00+02:00,2026-08-29T12:50:03+02:00,20176,1824,33,0.090404,0.018092,auto Playwright Chrome
2026-08-29T14:00:00+02:00,2026-08-29,14:00,2026-08-29T13:50:00+02:00,2026-08-29T12:50:03+02:00,2026-08-29T13:50:00+02:00,20212,1825,33,0.090293,0.018082,auto Playwright Chrome
2026-08-29T15:00:00+02:00,2026-08-29,15:00,2026-08-29T14:50:01+02:00,2026-08-29T13:50:00+02:00,2026-08-29T14:50:01+02:00,20248,1825,33,0.090132,0.018082,auto Playwright Chrome
2026-08-29T16:00:00+02:00,2026-08-29,16:00,2026-08-29T15:50:05+02:00,2026-08-29T14:50:01+02:00,2026-08-29T15:50:05+02:00,20270,1826,33,0.090084,0.018072,auto Playwright Chrome
2026-08-29T17:00:00+02:00,2026-08-29,17:00,2026-08-29T16:50:03+02:00,2026-08-29T15:50:05+02:00,2026-08-29T16:50:03+02:00,20294,1827,33,0.090027,0.018062,auto Playwright Chrome
2026-08-29T18:00:00+02:00,2026-08-29,18:00,2026-08-29T17:50:04+02:00,2026-08-29T16:50:03+02:00,2026-08-29T17:50:04+02:00,20327,1827,33,0.08988,0.018062,auto Playwright Chrome
2026-08-29T19:00:00+02:00,2026-08-29,19:00,2026-08-29T18:50:04+02:00,2026-08-29T17:50:04+02:00,2026-08-29T18:50:04+02:00,20367,1828,33,0.089753,0.018053,auto Playwright Chrome
2026-08-29T20:00:00+02:00,2026-08-29,20:00,2026-08-29T19:50:04+02:00,2026-08-29T18:50:04+02:00,2026-08-29T19:50:04+02:00,20401,1829,33,0.089652,0.018043,auto Playwright Chrome
2026-08-29T21:00:00+02:00,2026-08-29,21:00,2026-08-29T20:50:03+02:00,2026-08-29T19:50:04+02:00,2026-08-29T20:50:03+02:00,20434,1831,33,0.089606,0.018023,auto Playwright Chrome
2026-08-29T22:00:00+02:00,2026-08-29,22:00,2026-08-29T21:50:03+02:00,2026-08-29T20:50:03+02:00,2026-08-29T21:50:03+02:00,20464,1832,33,0.089523,0.018013,auto Playwright Chrome
2026-08-29T23:00:00+02:00,2026-08-29,23:00,2026-08-29T22:50:05+02:00,2026-08-29T21:50:03+02:00,2026-08-29T22:50:05+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T00:00:00+02:00,2026-08-30,00:00,2026-08-29T23:50:02+02:00,2026-08-29T22:50:05+02:00,2026-08-29T23:50:02+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T01:00:00+02:00,2026-08-30,01:00,2026-08-30T00:50:05+02:00,2026-08-29T23:50:02+02:00,2026-08-30T00:50:05+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T02:00:00+02:00,2026-08-30,02:00,2026-08-30T01:50:04+02:00,2026-08-30T00:50:05+02:00,2026-08-30T01:50:04+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T03:00:00+02:00,2026-08-30,03:00,2026-08-30T02:50:05+02:00,2026-08-30T01:50:04+02:00,2026-08-30T02:50:05+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T04:00:00+02:00,2026-08-30,04:00,2026-08-30T03:50:05+02:00,2026-08-30T02:50:05+02:00,2026-08-30T03:50:05+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T05:00:00+02:00,2026-08-30,05:00,2026-08-30T04:50:03+02:00,2026-08-30T03:50:05+02:00,2026-08-30T04:50:03+02:00,20487,1833,33,0.089471,0.018003,auto Playwright Chrome
2026-08-30T06:00:00+02:00,2026-08-30,06:00,2026-08-30T05:50:03+02:00,2026-08-30T04:50:03+02:00,2026-08-30T05:50:03+02:00,20643,1838,33,0.089037,0.017954,auto Playwright Chrome
2026-08-30T07:00:00+02:00,2026-08-30,07:00,2026-08-30T06:50:04+02:00,2026-08-30T05:50:03+02:00,2026-08-30T06:50:04+02:00,20632,1837,33,0.089036,0.017964,auto Playwright Chrome
2026-08-30T08:00:00+02:00,2026-08-30,08:00,2026-08-30T07:50:03+02:00,2026-08-30T06:50:04+02:00,2026-08-30T07:50:03+02:00,20638,1837,33,0.089011,0.017964,auto Playwright Chrome
2026-08-30T09:00:00+02:00,2026-08-30,09:00,2026-08-30T08:50:03+02:00,2026-08-30T07:50:03+02:00,2026-08-30T08:50:03+02:00,20646,1838,33,0.089025,0.017954,auto Playwright Chrome
2026-08-30T10:00:00+02:00,2026-08-30,10:00,2026-08-30T09:50:04+02:00,2026-08-30T08:50:03+02:00,2026-08-30T09:50:04+02:00,20667,1838,33,0.088934,0.017954,auto Playwright Chrome
2026-08-30T11:00:00+02:00,2026-08-30,11:00,2026-08-30T10:50:01+02:00,2026-08-30T09:50:04+02:00,2026-08-30T10:50:01+02:00,20696,1842,33,0.089003,0.017915,auto Playwright Chrome
2026-08-30T12:00:00+02:00,2026-08-30,12:00,2026-08-30T11:50:04+02:00,2026-08-30T10:50:01+02:00,2026-08-30T11:50:04+02:00,20738,1842,33,0.088822,0.017915,auto Playwright Chrome
2026-08-30T13:00:00+02:00,2026-08-30,13:00,2026-08-30T12:50:02+02:00,2026-08-30T11:50:04+02:00,2026-08-30T12:50:02+02:00,20763,1843,33,0.088764,0.017906,auto Playwright Chrome
2026-08-30T14:00:00+02:00,2026-08-30,14:00,2026-08-30T13:50:03+02:00,2026-08-30T12:50:02+02:00,2026-08-30T13:50:03+02:00,20798,1844,33,0.088662,0.017896,auto Playwright Chrome
2026-08-30T15:00:00+02:00,2026-08-30,15:00,2026-08-30T14:50:03+02:00,2026-08-30T13:50:03+02:00,2026-08-30T14:50:03+02:00,20832,1844,33,0.088518,0.017896,auto Playwright Chrome
2026-08-30T16:00:00+02:00,2026-08-30,16:00,2026-08-30T15:50:02+02:00,2026-08-30T14:50:03+02:00,2026-08-30T15:50:02+02:00,20860,1846,33,0.088495,0.017876,auto Playwright Chrome
2026-08-30T17:00:00+02:00,2026-08-30,17:00,2026-08-30T16:50:03+02:00,2026-08-30T15:50:02+02:00,2026-08-30T16:50:03+02:00,20900,1850,33,0.088517,0.017838,auto Playwright Chrome
2026-08-30T18:00:00+02:00,2026-08-30,18:00,2026-08-30T17:50:02+02:00,2026-08-30T16:50:03+02:00,2026-08-30T17:50:02+02:00,20960,1850,33,0.088263,0.017838,auto Playwright Chrome
2026-08-30T19:00:00+02:00,2026-08-30,19:00,2026-08-30T18:50:03+02:00,2026-08-30T17:50:02+02:00,2026-08-30T18:50:03+02:00,20993,1851,33,0.088172,0.017828,auto Playwright Chrome
2026-08-30T20:00:00+02:00,2026-08-30,20:00,2026-08-30T19:50:04+02:00,2026-08-30T18:50:03+02:00,2026-08-30T19:50:04+02:00,21031,1853,33,0.088108,0.017809,auto Playwright Chrome
2026-08-30T21:00:00+02:00,2026-08-30,21:00,2026-08-30T20:50:00+02:00,2026-08-30T19:50:04+02:00,2026-08-30T20:50:00+02:00,21074,1853,33,0.087928,0.017809,auto Playwright Chrome
2026-08-30T22:00:00+02:00,2026-08-30,22:00,2026-08-30T21:50:04+02:00,2026-08-30T20:50:00+02:00,2026-08-30T21:50:04+02:00,21119,1855,33,0.087836,0.01779,auto Playwright Chrome
2026-08-30T23:00:00+02:00,2026-08-30,23:00,2026-08-30T22:50:01+02:00,2026-08-30T21:50:04+02:00,2026-08-30T22:50:01+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T00:00:00+02:00,2026-08-31,00:00,2026-08-30T23:50:05+02:00,2026-08-30T22:50:01+02:00,2026-08-30T23:50:05+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T01:00:00+02:00,2026-08-31,01:00,2026-08-31T00:50:00+02:00,2026-08-30T23:50:05+02:00,2026-08-31T00:50:00+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T02:00:00+02:00,2026-08-31,02:00,2026-08-31T01:50:03+02:00,2026-08-31T00:50:00+02:00,2026-08-31T01:50:03+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T03:00:00+02:00,2026-08-31,03:00,2026-08-31T02:50:01+02:00,2026-08-31T01:50:03+02:00,2026-08-31T02:50:01+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T04:00:00+02:00,2026-08-31,04:00,2026-08-31T03:50:05+02:00,2026-08-31T02:50:01+02:00,2026-08-31T03:50:05+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T05:00:00+02:00,2026-08-31,05:00,2026-08-31T04:50:04+02:00,2026-08-31T03:50:05+02:00,2026-08-31T04:50:04+02:00,21165,1858,33,0.087786,0.017761,auto Playwright Chrome
2026-08-31T06:00:00+02:00,2026-08-31,06:00,2026-08-31T05:50:04+02:00,2026-08-31T04:50:04+02:00,2026-08-31T05:50:04+02:00,21322,1867,33,0.087562,0.017675,auto Playwright Chrome
2026-08-31T07:00:00+02:00,2026-08-31,07:00,2026-08-31T06:50:05+02:00,2026-08-31T05:50:04+02:00,2026-08-31T06:50:05+02:00,21308,1866,33,0.087573,0.017685,auto Playwright Chrome
2026-08-31T08:00:00+02:00,2026-08-31,08:00,2026-08-31T07:50:03+02:00,2026-08-31T06:50:05+02:00,2026-08-31T07:50:03+02:00,21309,1866,33,0.087569,0.017685,auto Playwright Chrome
2026-08-31T09:00:00+02:00,2026-08-31,09:00,2026-08-31T08:50:02+02:00,2026-08-31T07:50:03+02:00,2026-08-31T08:50:02+02:00,21318,1869,33,0.087672,0.017657,auto Playwright Chrome
2026-08-31T10:00:00+02:00,2026-08-31,10:00,2026-08-31T09:50:03+02:00,2026-08-31T08:50:02+02:00,2026-08-31T09:50:03+02:00,21337,1869,33,0.087594,0.017657,auto Playwright Chrome
2026-08-31T11:00:00+02:00,2026-08-31,11:00,2026-08-31T10:50:02+02:00,2026-08-31T09:50:03+02:00,2026-08-31T10:50:02+02:00,21365,1869,33,0.08748,0.017657,auto Playwright Chrome
2026-08-31T12:00:00+02:00,2026-08-31,12:00,2026-08-31T11:50:04+02:00,2026-08-31T10:50:02+02:00,2026-08-31T11:50:04+02:00,21400,1869,33,0.087336,0.017657,auto Playwright Chrome
2026-08-31T13:00:00+02:00,2026-08-31,13:00,2026-08-31T12:50:03+02:00,2026-08-31T11:50:04+02:00,2026-08-31T12:50:03+02:00,21436,1869,33,0.08719,0.017657,auto Playwright Chrome
2026-08-31T14:00:00+02:00,2026-08-31,14:00,2026-08-31T13:50:03+02:00,2026-08-31T12:50:03+02:00,2026-08-31T13:50:03+02:00,21461,1870,33,0.087135,0.017647,auto Playwright Chrome
2026-08-31T15:00:00+02:00,2026-08-31,15:00,2026-08-31T14:50:05+02:00,2026-08-31T13:50:03+02:00,2026-08-31T14:50:05+02:00,21509,1871,33,0.086987,0.017638,auto Playwright Chrome
2026-08-31T16:00:00+02:00,2026-08-31,16:00,2026-08-31T15:50:03+02:00,2026-08-31T14:50:05+02:00,2026-08-31T15:50:03+02:00,21565,1874,33,0.0869,0.017609,auto Playwright Chrome
2026-08-31T17:00:00+02:00,2026-08-31,17:00,2026-08-31T16:50:00+02:00,2026-08-31T15:50:03+02:00,2026-08-31T16:50:00+02:00,21621,1875,33,0.086721,0.0176,auto Playwright Chrome
2026-08-31T18:00:00+02:00,2026-08-31,18:00,2026-08-31T17:50:03+02:00,2026-08-31T16:50:00+02:00,2026-08-31T17:50:03+02:00,21672,1875,34,0.086517,0.018133,auto Playwright Chrome
2026-08-31T19:00:00+02:00,2026-08-31,19:00,2026-08-31T18:50:04+02:00,2026-08-31T17:50:03+02:00,2026-08-31T18:50:04+02:00,21704,1876,34,0.086436,0.018124,auto Playwright Chrome
2026-08-31T20:00:00+02:00,2026-08-31,20:00,2026-08-31T19:50:02+02:00,2026-08-31T18:50:04+02:00,2026-08-31T19:50:02+02:00,21741,1882,34,0.086565,0.018066,auto Playwright Chrome
2026-08-31T21:00:00+02:00,2026-08-31,21:00,2026-08-31T20:50:01+02:00,2026-08-31T19:50:02+02:00,2026-08-31T20:50:01+02:00,21788,1884,34,0.08647,0.018047,auto Playwright Chrome
2026-08-31T22:00:00+02:00,2026-08-31,22:00,2026-08-31T21:50:04+02:00,2026-08-31T20:50:01+02:00,2026-08-31T21:50:04+02:00,21850,1885,34,0.08627,0.018037,auto Playwright Chrome
2026-08-31T23:00:00+02:00,2026-08-31,23:00,2026-08-31T22:50:02+02:00,2026-08-31T21:50:04+02:00,2026-08-31T22:50:02+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T00:00:00+02:00,2026-09-01,00:00,2026-08-31T23:50:04+02:00,2026-08-31T22:50:02+02:00,2026-08-31T23:50:04+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T01:00:00+02:00,2026-09-01,01:00,2026-09-01T00:50:05+02:00,2026-08-31T23:50:04+02:00,2026-09-01T00:50:05+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T02:00:00+02:00,2026-09-01,02:00,2026-09-01T01:50:01+02:00,2026-09-01T00:50:05+02:00,2026-09-01T01:50:01+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T03:00:00+02:00,2026-09-01,03:00,2026-09-01T02:50:02+02:00,2026-09-01T01:50:01+02:00,2026-09-01T02:50:02+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T04:00:00+02:00,2026-09-01,04:00,2026-09-01T03:50:05+02:00,2026-09-01T02:50:02+02:00,2026-09-01T03:50:05+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T05:00:00+02:00,2026-09-01,05:00,2026-09-01T04:50:04+02:00,2026-09-01T03:50:05+02:00,2026-09-01T04:50:04+02:00,21877,1886,34,0.086209,0.018028,auto Playwright Chrome
2026-09-01T06:00:00+02:00,2026-09-01,06:00,2026-09-01T05:50:03+02:00,2026-09-01T04:50:04+02:00,2026-09-01T05:50:03+02:00,22036,1891,34,0.085814,0.01798,auto Playwright Chrome
2026-09-01T07:00:00+02:00,2026-09-01,07:00,2026-09-01T06:50:05+02:00,2026-09-01T05:50:03+02:00,2026-09-01T06:50:05+02:00,22036,1891,34,0.085814,0.01798,auto Playwright Chrome
2026-09-01T08:00:00+02:00,2026-09-01,08:00,2026-09-01T07:50:05+02:00,2026-09-01T06:50:05+02:00,2026-09-01T07:50:05+02:00,22045,1891,34,0.085779,0.01798,auto Playwright Chrome
2026-09-01T09:00:00+02:00,2026-09-01,09:00,2026-09-01T08:50:05+02:00,2026-09-01T07:50:05+02:00,2026-09-01T08:50:05+02:00,22066,1891,34,0.085697,0.01798,auto Playwright Chrome
2026-09-01T10:00:00+02:00,2026-09-01,10:00,2026-09-01T09:50:04+02:00,2026-09-01T08:50:05+02:00,2026-09-01T09:50:04+02:00,22091,1891,34,0.0856,0.01798,auto Playwright Chrome
2026-09-01T11:00:00+02:00,2026-09-01,11:00,2026-09-01T10:50:00+02:00,2026-09-01T09:50:04+02:00,2026-09-01T10:50:00+02:00,22134,1893,34,0.085525,0.017961,auto Playwright Chrome
2026-09-01T12:00:00+02:00,2026-09-01,12:00,2026-09-01T11:50:05+02:00,2026-09-01T10:50:00+02:00,2026-09-01T11:50:05+02:00,22160,1895,34,0.085514,0.017942,auto Playwright Chrome
2026-09-01T13:00:00+02:00,2026-09-01,13:00,2026-09-01T12:50:04+02:00,2026-09-01T11:50:05+02:00,2026-09-01T12:50:04+02:00,22183,1897,34,0.085516,0.017923,auto Playwright Chrome
2026-09-01T14:00:00+02:00,2026-09-01,14:00,2026-09-01T13:50:03+02:00,2026-09-01T12:50:04+02:00,2026-09-01T13:50:03+02:00,22227,1899,34,0.085437,0.017904,auto Playwright Chrome
2026-09-01T15:00:00+02:00,2026-09-01,15:00,2026-09-01T14:50:05+02:00,2026-09-01T13:50:03+02:00,2026-09-01T14:50:05+02:00,22259,1899,34,0.085314,0.017904,auto Playwright Chrome
2026-09-01T16:00:00+02:00,2026-09-01,16:00,2026-09-01T15:50:03+02:00,2026-09-01T14:50:05+02:00,2026-09-01T15:50:03+02:00,22288,1899,34,0.085203,0.017904,auto Playwright Chrome
2026-09-01T17:00:00+02:00,2026-09-01,17:00,2026-09-01T16:50:02+02:00,2026-09-01T15:50:03+02:00,2026-09-01T16:50:02+02:00,22320,1900,34,0.085125,0.017895,auto Playwright Chrome
2026-09-01T18:00:00+02:00,2026-09-01,18:00,2026-09-01T17:50:04+02:00,2026-09-01T16:50:02+02:00,2026-09-01T17:50:04+02:00,22355,1902,34,0.085082,0.017876,auto Playwright Chrome
2026-09-01T19:00:00+02:00,2026-09-01,19:00,2026-09-01T18:50:01+02:00,2026-09-01T17:50:04+02:00,2026-09-01T18:50:01+02:00,22391,1902,34,0.084945,0.017876,auto Playwright Chrome
2026-09-01T20:00:00+02:00,2026-09-01,20:00,2026-09-01T19:50:05+02:00,2026-09-01T18:50:01+02:00,2026-09-01T19:50:05+02:00,22445,1905,34,0.084874,0.017848,auto Playwright Chrome
2026-09-01T21:00:00+02:00,2026-09-01,21:00,2026-09-01T20:50:03+02:00,2026-09-01T19:50:05+02:00,2026-09-01T20:50:03+02:00,22486,1906,34,0.084764,0.017838,auto Playwright Chrome
2026-09-01T22:00:00+02:00,2026-09-01,22:00,2026-09-01T21:50:03+02:00,2026-09-01T20:50:03+02:00,2026-09-01T21:50:03+02:00,22542,1909,34,0.084686,0.01781,auto Playwright Chrome
2026-09-01T23:00:00+02:00,2026-09-01,23:00,2026-09-01T22:50:04+02:00,2026-09-01T21:50:03+02:00,2026-09-01T22:50:04+02:00,22592,1912,34,0.084632,0.017782,auto Playwright Chrome
2026-09-02T00:00:00+02:00,2026-09-02,00:00,2026-09-01T23:50:05+02:00,2026-09-01T22:50:04+02:00,2026-09-01T23:50:05+02:00,22592,1912,34,0.084632,0.017782,auto Playwright Chrome
2026-09-02T01:00:00+02:00,2026-09-02,01:00,2026-09-02T00:50:04+02:00,2026-09-01T23:50:05+02:00,2026-09-02T00:50:04+02:00,22592,1912,34,0.084632,0.017782,auto Playwright Chrome
2026-09-02T02:00:00+02:00,2026-09-02,02:00,2026-09-02T01:50:04+02:00,2026-09-02T00:50:04+02:00,2026-09-02T01:50:04+02:00,22592,1912,34,0.084632,0.017782,auto Playwright Chrome
2026-09-02T03:00:00+02:00,2026-09-02,03:00,2026-09-02T02:50:03+02:00,2026-09-02T01:50:04+02:00,2026-09-02T02:50:03+02:00,22592,1912,34,0.084632,0.017782,auto Playwright Chrome
